OrderID,OrderDate,CustomerID,City,Region,Channel,Category,Product,Quantity,UnitPrice,Revenue,ReturnFlag,DeliveryDays,Rating
1500,2024-06-09,1177,Hyderabad,NE,Social,Books,Product10,5,2807,14035,No,1,1
1501,2024-05-26,1024,Delhi,South,Other,Beauty,Product100,1,1070,1070,No,3,4
1502,2024-05-21,1640,Hyderabad,North,Mobile App,Sports,Product21,5,4178,20890,No,6,3
1503,2024-07-23,1656,Delhi,South,Mobile App,Electronics,Product76,4,719,2876,Yes,4,5
1504,2024-10-06,2931,Kolkata,East,Social,Fashion,Product22,2,1442,2884,No,2,2
1505,2024-09-04,1636,Delhi,South,Website,Home,Product42,4,4676,18704,No,2,3
1506,2024-07-17,1750,Delhi,North,Social,Fashion,Product32,2,1494,2988,No,1,2
1507,2024-08-17,1925,Pune,South,Other,Electronics,Product34,4,3166,12664,No,6,5
1508,2024-07-27,1979,Hyderabad,NE,Mobile App,Home,Product75,5,4061,20305,No,2,5
1509,2024-03-26,1897,Kolkata,East,Social,Books,Product19,5,1359,6795,No,6,4
1510,2024-06-08,1481,Delhi,West,Website,Books,Product30,5,1647,8235,No,1,5
1511,2024-08-07,1115,Delhi,West,Website,Books,Product93,1,710,710,No,2,5
1512,2024-11-19,1986,Delhi,North,Website,Fashion,Product36,4,1011,4044,No,1,5
1513,2024-08-11,1843,Delhi,South,Social,Electronics,Product2,4,3567,14268,No,3,5
1514,2024-11-12,1123,Kolkata,NE,Mobile App,Sports,Product100,4,4079,16316,No,4,3
1515,2024-02-24,1166,Pune,East,Website,Electronics,Product37,4,2725,10900,No,2,2
1516,2024-06-13,1659,Hyderabad,South,Website,Home,Product53,1,3332,3332,No,7,2
1517,2024-09-22,1179,Kolkata,West,Website,Beauty,Product42,3,2899,8697,No,4,1
1518,2024-04-17,2344,Pune,North,Other,Fashion,Product39,3,3220,9660,No,2,2
1519,2024-06-15,1832,Delhi,South,Other,Sports,Product42,2,3343,6686,No,2,1
1520,2024-03-04,1410,Mumbai,North,Social,Books,Product10,2,461,922,No,3,3
1521,2024-08-01,2253,Hyderabad,South,Mobile App,Electronics,Product72,4,3138,12552,No,2,3
1522,2024-01-11,1118,Hyderabad,NE,Social,Books,Product78,2,4186,8372,No,4,5
1523,2024-01-07,2109,Mumbai,West,Website,Sports,Product83,1,1774,1774,No,4,5
1524,2024-11-23,2004,Hyderabad,West,Mobile App,Fashion,Product71,5,511,2555,No,5,5
1525,2024-07-06,2110,Delhi,North,Website,Electronics,Product76,3,2388,7164,No,7,4
1526,2024-12-25,2573,Bengaluru,West,Social,Books,Product1,2,3543,7086,No,7,4
1527,2024-02-24,2327,Kolkata,South,Mobile App,Home,Product75,2,945,1890,No,6,5
1528,2024-09-03,2341,Kolkata,South,Website,Electronics,Product7,2,1034,2068,No,1,3
1529,2024-03-22,1327,Pune,West,Mobile App,Home,Product78,5,4555,22775,No,2,2
1530,2024-06-08,2845,Mumbai,North,Social,Home,Product57,4,3535,14140,No,3,3
1531,2024-02-19,2841,Bengaluru,East,Social,Electronics,Product63,2,2809,5618,No,6,2
1532,2024-09-05,2771,Delhi,North,Social,Books,Product45,3,1146,3438,No,1,2
1533,2024-05-02,1180,Delhi,South,Mobile App,Books,Product70,3,2538,7614,No,2,2
1534,2024-06-15,2642,Delhi,West,Mobile App,Beauty,Product13,2,715,1430,No,5,3
1535,2024-04-18,2769,Delhi,NE,Website,Beauty,Product40,4,435,1740,No,6,1
1536,2024-11-13,2220,Mumbai,North,Other,Books,Product25,4,4526,18104,No,5,4
1537,2024-03-10,2157,Delhi,East,Mobile App,Fashion,Product20,1,1625,1625,Yes,1,3
1538,2024-07-14,1514,Mumbai,North,Social,Home,Product38,4,4722,18888,No,4,4
1539,2024-04-02,1600,Mumbai,North,Social,Beauty,Product55,4,3960,15840,No,7,5
1540,2024-10-10,2822,Delhi,East,Other,Books,Product7,1,4426,4426,No,7,3
1541,2024-10-26,1223,Pune,South,Other,Fashion,Product93,1,4252,4252,No,1,1
1542,2024-06-20,2985,Hyderabad,West,Mobile App,Fashion,Product31,1,2633,2633,No,1,1
1543,2024-02-09,2125,Hyderabad,NE,Website,Electronics,Product97,4,744,2976,No,7,3
1544,2024-07-19,1138,Delhi,NE,Mobile App,Beauty,Product13,4,258,1032,No,2,2
1545,2024-01-22,2280,Bengaluru,East,Social,Fashion,Product2,5,4537,22685,No,5,1
1546,2024-03-16,2355,Hyderabad,West,Mobile App,Sports,Product97,2,3695,7390,No,2,1
1547,2024-08-21,2624,Mumbai,West,Other,Beauty,Product28,5,2616,13080,No,1,3
1548,2024-06-28,2979,Mumbai,East,Other,Beauty,Product37,2,2588,5176,Yes,4,3
1549,2024-11-27,2718,Mumbai,NE,Social,Books,Product46,4,2443,9772,No,1,2
1550,2024-05-01,1118,Pune,North,Other,Beauty,Product91,5,498,2490,No,4,2
1551,2024-06-10,1171,Bengaluru,West,Website,Electronics,Product88,3,1466,4398,No,6,5
1552,2024-05-28,1073,Kolkata,NE,Other,Books,Product53,3,4872,14616,No,3,3
1553,2024-04-22,2137,Bengaluru,South,Website,Beauty,Product60,2,4164,8328,No,1,2
1554,2024-03-18,1298,Bengaluru,North,Mobile App,Sports,Product100,2,2227,4454,No,4,2
1555,2024-12-25,1241,Delhi,NE,Social,Sports,Product29,1,988,988,No,4,1
1556,2024-06-09,2105,Kolkata,West,Other,Sports,Product72,5,2642,13210,No,1,1
1557,2024-09-11,1403,Pune,West,Social,Books,Product18,3,2594,7782,Yes,7,5
1558,2024-06-09,1553,Pune,West,Social,Home,Product86,2,1631,3262,No,3,5
1559,2024-06-19,1315,Mumbai,East,Website,Books,Product60,3,3018,9054,No,4,2
1560,2024-03-13,2322,Pune,West,Mobile App,Home,Product70,1,2848,2848,No,7,1
1561,2024-05-15,1797,Pune,South,Other,Beauty,Product21,5,1567,7835,No,4,3
1562,2024-03-11,1240,Bengaluru,East,Mobile App,Fashion,Product98,3,1924,5772,No,6,5
1563,2024-03-09,2524,Bengaluru,West,Website,Electronics,Product1,4,677,2708,No,2,3
1564,2024-07-27,1629,Pune,NE,Other,Home,Product19,3,2465,7395,No,6,2
1565,2024-09-27,2856,Bengaluru,North,Social,Sports,Product7,4,2637,10548,No,1,3
1566,2024-11-07,1066,Delhi,East,Website,Books,Product56,1,4408,4408,No,7,5
1567,2024-09-04,2621,Delhi,East,Social,Sports,Product100,1,1311,1311,Yes,7,2
1568,2024-02-18,2486,Pune,East,Mobile App,Electronics,Product40,5,4966,24830,No,2,1
1569,2024-07-23,1715,Bengaluru,West,Other,Beauty,Product93,3,394,1182,No,5,2
1570,2024-01-18,1329,Bengaluru,NE,Mobile App,Beauty,Product98,4,4440,17760,No,6,5
1571,2024-08-05,2887,Pune,South,Mobile App,Books,Product83,1,1868,1868,No,6,3
1572,2024-09-22,1521,Bengaluru,South,Mobile App,Electronics,Product41,5,3290,16450,No,7,1
1573,2024-08-27,1605,Pune,West,Mobile App,Fashion,Product85,5,4678,23390,No,6,3
1574,2024-11-15,1698,Bengaluru,North,Mobile App,Fashion,Product95,3,3074,9222,No,6,5
1575,2024-12-01,2994,Delhi,South,Social,Fashion,Product49,2,3583,7166,No,1,5
1576,2024-07-24,1857,Delhi,South,Other,Electronics,Product79,4,2516,10064,No,3,1
1577,2024-08-03,1148,Delhi,South,Other,Beauty,Product88,1,3969,3969,No,3,1
1578,2024-01-12,1009,Mumbai,North,Mobile App,Electronics,Product23,2,3634,7268,No,2,3
1579,2024-06-09,1977,Kolkata,East,Mobile App,Home,Product40,4,1172,4688,No,3,3
1580,2024-06-19,2535,Delhi,East,Other,Beauty,Product72,3,4882,14646,Yes,3,2
1581,2024-05-16,2639,Hyderabad,North,Social,Books,Product32,4,4939,19756,No,5,3
1582,2024-07-24,1604,Delhi,West,Website,Home,Product78,4,3364,13456,No,2,1
1583,2024-10-02,1685,Kolkata,North,Social,Fashion,Product27,4,2000,8000,No,6,4
1584,2024-12-10,1830,Bengaluru,South,Website,Beauty,Product26,1,3475,3475,Yes,7,4
1585,2024-01-01,2747,Hyderabad,East,Other,Sports,Product72,5,4843,24215,No,7,5
1586,2024-10-28,2541,Pune,NE,Mobile App,Sports,Product61,1,3659,3659,No,1,3
1587,2024-11-27,2035,Mumbai,NE,Social,Home,Product17,3,3735,11205,No,4,5
1588,2024-12-23,2418,Pune,East,Mobile App,Beauty,Product46,2,1639,3278,No,1,1
1589,2024-05-06,2671,Pune,South,Social,Books,Product75,5,4486,22430,No,4,5
1590,2024-09-05,2490,Kolkata,East,Other,Beauty,Product19,3,4309,12927,No,5,4
1591,2024-06-23,2570,Hyderabad,East,Other,Electronics,Product30,2,564,1128,No,3,4
1592,2024-12-15,2239,Kolkata,NE,Social,Sports,Product30,4,4448,17792,Yes,4,3
1593,2024-12-28,1570,Pune,South,Other,Electronics,Product36,2,1198,2396,No,1,3
1594,2024-02-21,2463,Pune,NE,Other,Home,Product78,3,4645,13935,No,2,5
1595,2024-07-12,1696,Bengaluru,East,Other,Sports,Product2,3,4650,13950,Yes,7,4
1596,2024-09-03,2161,Bengaluru,East,Website,Electronics,Product87,4,3208,12832,No,4,2
1597,2024-10-02,1272,Delhi,South,Other,Fashion,Product43,4,2294,9176,Yes,2,1
1598,2024-10-02,2032,Kolkata,East,Other,Books,Product29,3,2997,8991,No,2,4
1599,2024-01-09,1340,Pune,East,Website,Beauty,Product40,3,2235,6705,No,3,3
1600,2024-12-10,1110,Pune,NE,Social,Sports,Product43,3,631,1893,No,7,1
1601,2024-07-11,2686,Kolkata,East,Website,Home,Product39,5,1868,9340,No,7,1
1602,2024-04-28,2974,Mumbai,North,Other,Beauty,Product66,1,205,205,Yes,1,3
1603,2024-08-08,2227,Delhi,West,Social,Fashion,Product10,4,1922,7688,No,5,1
1604,2024-02-07,2091,Hyderabad,East,Other,Books,Product79,1,1818,1818,No,6,1
1605,2024-04-13,2942,Hyderabad,East,Mobile App,Electronics,Product95,5,4495,22475,No,4,5
1606,2024-01-02,1674,Hyderabad,North,Social,Home,Product48,5,2790,13950,No,6,2
1607,2024-05-21,2504,Delhi,NE,Social,Home,Product84,2,4622,9244,No,1,5
1608,2024-09-11,2160,Delhi,North,Website,Home,Product79,5,2491,12455,No,5,5
1609,2024-12-02,2826,Bengaluru,West,Social,Sports,Product66,1,2498,2498,No,5,5
1610,2024-09-03,2955,Delhi,NE,Other,Electronics,Product31,4,1232,4928,No,1,4
1611,2024-07-12,1913,Delhi,South,Mobile App,Books,Product17,3,4082,12246,Yes,7,3
1612,2024-05-22,1957,Kolkata,NE,Mobile App,Books,Product49,5,3470,17350,No,5,3
1613,2024-09-22,1862,Mumbai,West,Website,Home,Product4,4,4693,18772,No,6,4
1614,2024-08-20,1742,Delhi,East,Website,Books,Product73,5,4840,24200,No,4,3
1615,2024-03-28,1212,Hyderabad,NE,Website,Books,Product48,5,1796,8980,No,6,1
1616,2024-03-03,1510,Kolkata,NE,Social,Beauty,Product32,4,1599,6396,Yes,5,2
1617,2024-02-24,1092,Delhi,North,Other,Sports,Product42,5,2572,12860,No,6,1
1618,2024-01-17,2292,Kolkata,South,Website,Fashion,Product34,5,3349,16745,No,1,4
1619,2024-06-25,2070,Mumbai,West,Social,Home,Product72,5,564,2820,No,5,5
1620,2024-06-08,1326,Mumbai,East,Other,Sports,Product90,4,921,3684,No,2,3
1621,2024-02-01,1859,Kolkata,NE,Social,Sports,Product16,4,4628,18512,No,6,5
1622,2024-10-05,2174,Kolkata,South,Mobile App,Books,Product27,1,2182,2182,No,4,2
1623,2024-12-25,1253,Kolkata,South,Website,Sports,Product76,3,1506,4518,No,6,2
1624,2024-08-04,2697,Bengaluru,NE,Other,Books,Product65,2,3423,6846,No,2,3
1625,2024-01-07,2875,Mumbai,East,Mobile App,Home,Product9,5,3247,16235,No,2,4
1626,2024-08-24,1786,Hyderabad,North,Mobile App,Sports,Product48,3,1363,4089,No,2,3
1627,2024-04-09,2463,Hyderabad,East,Mobile App,Books,Product83,5,3684,18420,No,4,1
1628,2024-07-04,1710,Delhi,North,Website,Electronics,Product3,4,2720,10880,No,2,2
1629,2024-02-18,2094,Kolkata,West,Mobile App,Electronics,Product38,1,1963,1963,No,4,2
1630,2024-09-09,2148,Delhi,West,Website,Home,Product4,4,4319,17276,No,5,4
1631,2024-06-15,2819,Pune,West,Social,Home,Product96,4,4594,18376,No,4,4
1632,2024-08-08,2905,Bengaluru,East,Mobile App,Sports,Product98,2,4060,8120,No,4,4
1633,2024-09-02,1960,Delhi,West,Website,Sports,Product40,5,3854,19270,No,4,5
1634,2024-06-18,1622,Bengaluru,South,Social,Sports,Product93,4,1141,4564,Yes,4,5
1635,2024-11-10,2808,Kolkata,North,Mobile App,Electronics,Product59,5,660,3300,No,2,4
1636,2024-05-26,1332,Kolkata,North,Website,Books,Product74,3,4190,12570,No,3,2
1637,2024-03-22,2451,Mumbai,NE,Other,Electronics,Product18,4,2839,11356,No,4,3
1638,2024-01-28,2882,Mumbai,NE,Website,Fashion,Product7,2,4754,9508,No,4,5
1639,2024-09-10,1478,Delhi,North,Mobile App,Books,Product51,4,1811,7244,No,7,1
1640,2024-02-13,1722,Bengaluru,North,Social,Fashion,Product100,5,4381,21905,No,4,3
1641,2024-07-12,2356,Delhi,West,Website,Home,Product85,4,213,852,No,7,5
1642,2024-01-27,1980,Delhi,North,Social,Sports,Product99,1,913,913,Yes,5,1
1643,2024-03-06,1872,Bengaluru,South,Website,Beauty,Product83,5,2924,14620,No,3,3
1644,2024-04-09,2824,Delhi,South,Website,Home,Product60,3,4465,13395,No,4,5
1645,2024-06-13,2071,Kolkata,West,Other,Fashion,Product65,1,233,233,No,4,2
1646,2024-02-20,1021,Kolkata,North,Social,Sports,Product60,3,3899,11697,No,6,3
1647,2024-01-15,1963,Mumbai,South,Other,Beauty,Product16,1,3801,3801,No,4,5
1648,2024-05-05,2703,Bengaluru,South,Website,Fashion,Product14,1,535,535,No,1,1
1649,2024-04-27,2128,Bengaluru,NE,Mobile App,Books,Product7,2,600,1200,No,3,5
1650,2024-05-02,2954,Delhi,North,Mobile App,Home,Product2,5,3145,15725,No,6,5
1651,2024-08-27,2694,Hyderabad,West,Mobile App,Home,Product61,1,2144,2144,No,1,3
1652,2024-10-12,1441,Kolkata,East,Mobile App,Books,Product70,2,4883,9766,No,5,3
1653,2024-02-09,1385,Mumbai,South,Website,Electronics,Product15,5,1962,9810,No,3,3
1654,2024-09-06,1978,Hyderabad,East,Other,Books,Product50,3,2090,6270,No,2,3
1655,2024-09-14,1189,Hyderabad,North,Social,Sports,Product18,1,825,825,No,2,4
1656,2024-11-12,2133,Bengaluru,West,Other,Sports,Product27,5,3435,17175,Yes,2,4
1657,2024-12-04,1603,Delhi,South,Other,Home,Product56,1,698,698,No,4,5
1658,2024-05-15,2107,Hyderabad,East,Social,Beauty,Product87,3,1834,5502,No,6,1
1659,2024-11-21,1658,Delhi,East,Mobile App,Beauty,Product46,2,784,1568,No,3,3
1660,2024-01-14,2718,Pune,North,Social,Beauty,Product35,3,4196,12588,No,5,1
1661,2024-03-13,2236,Hyderabad,West,Mobile App,Beauty,Product34,1,1638,1638,No,7,3
1662,2024-04-09,1460,Kolkata,East,Mobile App,Electronics,Product4,1,1476,1476,Yes,2,2
1663,2024-09-21,1498,Hyderabad,NE,Other,Electronics,Product21,5,200,1000,No,1,3
1664,2024-11-15,1938,Delhi,East,Website,Fashion,Product26,4,3378,13512,No,1,5
1665,2024-02-25,1184,Hyderabad,NE,Other,Electronics,Product58,1,3232,3232,No,6,4
1666,2024-03-13,2586,Kolkata,NE,Website,Beauty,Product16,1,4870,4870,No,4,2
1667,2024-10-26,1915,Hyderabad,North,Social,Fashion,Product26,2,2260,4520,No,1,3
1668,2024-11-19,2858,Mumbai,East,Website,Sports,Product97,1,1035,1035,No,4,1
1669,2024-12-19,1805,Pune,South,Mobile App,Books,Product43,4,3915,15660,No,4,2
1670,2024-01-24,1559,Kolkata,South,Website,Sports,Product70,2,733,1466,No,6,3
1671,2024-03-05,1934,Hyderabad,NE,Other,Sports,Product44,3,3949,11847,No,4,2
1672,2024-12-10,2665,Kolkata,West,Mobile App,Beauty,Product90,2,642,1284,No,5,5
1673,2024-01-17,1930,Hyderabad,North,Mobile App,Beauty,Product4,5,3812,19060,No,2,2
1674,2024-06-13,1854,Bengaluru,NE,Mobile App,Home,Product38,2,1029,2058,No,1,1
1675,2024-03-14,2651,Delhi,South,Mobile App,Books,Product22,4,4481,17924,No,4,3
1676,2024-03-11,2017,Hyderabad,South,Social,Sports,Product43,2,504,1008,No,5,4
1677,2024-09-02,1343,Delhi,NE,Website,Books,Product85,2,1485,2970,No,6,5
1678,2024-08-02,2368,Bengaluru,North,Mobile App,Electronics,Product62,5,3376,16880,Yes,6,2
1679,2024-04-19,1021,Mumbai,South,Website,Books,Product88,2,2307,4614,No,5,5
1680,2024-03-20,1395,Delhi,NE,Social,Sports,Product83,5,4823,24115,No,1,3
1681,2024-11-25,2595,Delhi,East,Other,Electronics,Product53,3,4737,14211,No,3,3
1682,2024-02-18,2072,Delhi,West,Website,Sports,Product26,4,3987,15948,No,1,2
1683,2024-06-06,2980,Kolkata,NE,Website,Sports,Product95,1,4311,4311,No,7,2
1684,2024-07-04,2977,Hyderabad,East,Social,Fashion,Product96,5,260,1300,Yes,1,1
1685,2024-05-22,2892,Pune,North,Website,Fashion,Product92,2,1209,2418,No,5,4
1686,2024-11-25,1741,Pune,NE,Social,Beauty,Product12,5,2328,11640,Yes,5,2
1687,2024-02-26,2371,Pune,South,Other,Books,Product51,1,3801,3801,No,5,2
1688,2024-10-14,2369,Hyderabad,South,Other,Home,Product92,4,890,3560,No,7,1
1689,2024-02-14,2689,Bengaluru,West,Website,Sports,Product43,5,2864,14320,No,1,3
1690,2024-01-09,2437,Kolkata,South,Social,Electronics,Product93,1,1330,1330,No,2,4
1691,2024-08-21,2142,Delhi,South,Social,Books,Product61,5,1462,7310,No,6,5
1692,2024-09-08,1857,Bengaluru,South,Social,Home,Product32,4,1516,6064,No,5,3
1693,2024-04-10,2383,Hyderabad,NE,Website,Home,Product18,4,3146,12584,No,2,3
1694,2024-03-28,1735,Bengaluru,North,Mobile App,Books,Product32,3,4413,13239,No,7,1
1695,2024-01-03,2766,Delhi,West,Other,Electronics,Product57,2,2543,5086,Yes,7,1
1696,2024-02-07,1260,Kolkata,North,Website,Books,Product82,2,579,1158,No,3,4
1697,2024-02-10,1582,Pune,East,Website,Fashion,Product19,3,2846,8538,No,2,5
1698,2024-10-14,1730,Hyderabad,South,Website,Home,Product17,3,1032,3096,No,5,5
1699,2024-08-21,1571,Hyderabad,West,Social,Books,Product59,4,1357,5428,Yes,4,4
1700,2024-11-03,2968,Kolkata,NE,Other,Electronics,Product9,2,3280,6560,No,4,4
1701,2024-03-15,1394,Bengaluru,East,Social,Beauty,Product100,1,667,667,No,2,1
1702,2024-01-14,2830,Pune,West,Other,Sports,Product76,2,2634,5268,No,4,4
1703,2024-09-12,2154,Bengaluru,NE,Mobile App,Sports,Product8,5,2437,12185,No,5,2
1704,2024-12-16,2018,Hyderabad,South,Website,Sports,Product1,5,475,2375,No,4,5
1705,2024-01-11,2827,Bengaluru,South,Mobile App,Books,Product17,5,3859,19295,No,3,1
1706,2024-07-16,1938,Delhi,West,Social,Electronics,Product78,4,4268,17072,No,2,4
1707,2024-10-05,2313,Mumbai,NE,Social,Sports,Product81,3,2531,7593,No,5,4
1708,2024-09-16,2667,Bengaluru,West,Other,Beauty,Product73,3,1069,3207,No,2,2
1709,2024-11-08,1488,Hyderabad,East,Social,Books,Product69,3,1209,3627,No,6,5
1710,2024-10-11,1189,Bengaluru,North,Mobile App,Sports,Product15,3,4532,13596,Yes,6,4
1711,2024-02-14,1724,Mumbai,South,Website,Beauty,Product86,4,535,2140,No,2,5
1712,2024-05-17,1035,Pune,North,Social,Fashion,Product82,3,1820,5460,No,5,4
1713,2024-06-25,2415,Mumbai,South,Website,Beauty,Product77,1,3799,3799,No,4,2
1714,2024-11-15,1173,Kolkata,North,Other,Home,Product93,2,3699,7398,No,6,1
1715,2024-03-22,2265,Mumbai,NE,Other,Sports,Product73,3,3241,9723,No,2,2
1716,2024-02-19,1196,Delhi,West,Website,Fashion,Product29,3,3842,11526,No,5,1
1717,2024-10-19,2367,Pune,North,Mobile App,Fashion,Product93,1,330,330,No,7,2
1718,2024-06-22,2012,Hyderabad,East,Social,Beauty,Product68,5,4272,21360,No,2,5
1719,2024-07-21,2461,Pune,NE,Other,Sports,Product21,3,2048,6144,No,2,2
1720,2024-10-16,1630,Pune,NE,Mobile App,Beauty,Product9,3,1831,5493,No,5,3
1721,2024-04-21,1694,Pune,North,Website,Electronics,Product37,5,3726,18630,No,5,3
1722,2024-06-08,1080,Bengaluru,West,Website,Sports,Product78,1,4003,4003,No,6,1
1723,2024-04-18,1128,Pune,East,Mobile App,Beauty,Product97,2,3949,7898,No,7,1
1724,2024-11-12,2804,Hyderabad,South,Mobile App,Fashion,Product92,5,3002,15010,No,1,4
1725,2024-09-16,1731,Hyderabad,NE,Social,Fashion,Product48,2,793,1586,No,6,2
1726,2024-05-03,1375,Mumbai,NE,Social,Beauty,Product92,1,1711,1711,No,7,3
1727,2024-04-23,1487,Hyderabad,North,Website,Beauty,Product52,5,3761,18805,No,6,5
1728,2024-03-02,2925,Bengaluru,North,Other,Electronics,Product6,5,497,2485,No,3,2
1729,2024-04-01,1893,Mumbai,South,Social,Fashion,Product59,4,3191,12764,No,1,5
1730,2024-04-22,1480,Mumbai,East,Other,Fashion,Product87,3,3294,9882,No,7,3
1731,2024-03-07,1530,Hyderabad,NE,Website,Books,Product6,4,1927,7708,No,5,4
1732,2024-05-26,2816,Bengaluru,West,Social,Beauty,Product41,5,3314,16570,Yes,6,2
1733,2024-09-22,1738,Bengaluru,North,Other,Books,Product39,4,1560,6240,No,7,5
1734,2024-07-19,2700,Pune,NE,Mobile App,Electronics,Product51,1,1783,1783,No,4,4
1735,2024-03-26,1934,Pune,North,Mobile App,Sports,Product77,5,2225,11125,No,6,5
1736,2024-09-27,2083,Hyderabad,North,Mobile App,Sports,Product13,4,1669,6676,No,4,5
1737,2024-02-27,1051,Bengaluru,East,Mobile App,Home,Product33,3,3358,10074,No,1,3
1738,2024-09-27,2428,Kolkata,South,Social,Books,Product51,4,4822,19288,Yes,2,5
1739,2024-04-07,1644,Hyderabad,North,Other,Home,Product1,3,769,2307,No,3,5
1740,2024-06-15,1049,Mumbai,South,Mobile App,Books,Product89,2,1969,3938,No,7,4
1741,2024-12-13,2232,Mumbai,NE,Website,Beauty,Product64,3,4366,13098,No,1,4
1742,2024-11-26,2598,Mumbai,South,Social,Books,Product64,3,1670,5010,No,7,1
1743,2024-12-09,1529,Delhi,West,Mobile App,Beauty,Product73,1,4193,4193,No,1,5
1744,2024-06-26,2172,Pune,West,Social,Books,Product61,3,4358,13074,No,1,3
1745,2024-04-13,1145,Hyderabad,East,Mobile App,Books,Product21,3,2146,6438,No,7,1
1746,2024-05-06,1432,Bengaluru,West,Website,Fashion,Product45,2,1578,3156,No,5,1
1747,2024-02-07,2278,Kolkata,West,Other,Beauty,Product29,2,1226,2452,Yes,1,5
1748,2024-08-15,2544,Delhi,North,Social,Electronics,Product50,1,1767,1767,No,6,2
1749,2024-09-21,2362,Hyderabad,East,Other,Electronics,Product74,1,806,806,No,4,2
1750,2024-12-08,2300,Bengaluru,South,Social,Home,Product97,1,3350,3350,No,4,4
1751,2024-04-22,2645,Bengaluru,East,Other,Home,Product13,1,2528,2528,No,1,2
1752,2024-11-05,2249,Mumbai,South,Website,Fashion,Product73,2,3112,6224,Yes,6,3
1753,2024-09-10,1273,Bengaluru,NE,Mobile App,Books,Product51,3,3465,10395,No,2,4
1754,2024-10-27,2909,Delhi,South,Social,Beauty,Product3,5,4204,21020,No,1,2
1755,2024-01-20,2473,Mumbai,North,Other,Books,Product2,4,2576,10304,No,6,4
1756,2024-11-17,2676,Delhi,South,Other,Electronics,Product47,2,3673,7346,Yes,2,4
1757,2024-04-25,1564,Pune,North,Other,Electronics,Product46,4,2503,10012,No,1,5
1758,2024-11-09,2302,Kolkata,NE,Mobile App,Books,Product35,4,1628,6512,No,2,5
1759,2024-07-15,1713,Hyderabad,NE,Website,Books,Product62,2,1296,2592,No,3,2
1760,2024-05-05,1001,Bengaluru,NE,Website,Books,Product41,4,3759,15036,No,4,5
1761,2024-12-07,1487,Pune,NE,Social,Fashion,Product29,2,3189,6378,No,7,2
1762,2024-06-06,1164,Kolkata,South,Other,Home,Product1,1,3963,3963,No,6,2
1763,2024-08-09,1757,Bengaluru,West,Other,Electronics,Product91,1,1870,1870,No,7,2
1764,2024-06-25,1366,Kolkata,South,Other,Home,Product49,3,3893,11679,No,6,4
1765,2024-02-04,2260,Kolkata,NE,Social,Electronics,Product95,3,339,1017,No,4,4
1766,2024-01-10,2853,Delhi,South,Website,Books,Product60,4,2593,10372,No,6,1
1767,2024-07-11,1026,Mumbai,East,Other,Books,Product95,5,3900,19500,No,4,2
1768,2024-11-18,1589,Pune,East,Social,Sports,Product43,3,2013,6039,No,4,3
1769,2024-11-06,2865,Mumbai,East,Other,Fashion,Product92,3,4134,12402,No,1,2
1770,2024-04-28,1042,Delhi,West,Mobile App,Home,Product3,5,4800,24000,No,5,4
1771,2024-09-17,1228,Kolkata,West,Mobile App,Books,Product46,2,957,1914,No,5,1
1772,2024-09-20,1145,Mumbai,West,Mobile App,Fashion,Product99,3,3572,10716,No,3,3
1773,2024-09-28,2486,Delhi,West,Website,Electronics,Product14,5,1997,9985,No,1,3
1774,2024-03-09,1575,Kolkata,West,Other,Sports,Product15,3,3530,10590,No,6,3
1775,2024-05-05,2675,Pune,West,Website,Beauty,Product92,1,4592,4592,No,1,2
1776,2024-12-14,2821,Pune,South,Website,Fashion,Product49,1,1972,1972,No,5,2
1777,2024-10-10,1826,Pune,South,Other,Fashion,Product53,2,3349,6698,No,6,1
1778,2024-03-19,1564,Bengaluru,South,Social,Beauty,Product34,2,1193,2386,No,2,4
1779,2024-04-21,1853,Mumbai,North,Social,Beauty,Product91,1,434,434,No,2,3
1780,2024-10-17,2818,Pune,North,Mobile App,Home,Product21,3,3074,9222,No,6,4
1781,2024-08-23,2429,Pune,South,Mobile App,Books,Product19,5,1085,5425,No,4,2
1782,2024-08-07,1969,Delhi,South,Website,Beauty,Product63,2,3082,6164,No,5,3
1783,2024-03-16,2012,Hyderabad,NE,Mobile App,Fashion,Product65,1,2543,2543,No,1,1
1784,2024-01-19,2367,Delhi,East,Social,Beauty,Product20,5,1300,6500,No,4,2
1785,2024-08-24,2597,Hyderabad,North,Other,Fashion,Product58,3,3802,11406,Yes,5,1
1786,2024-06-07,1265,Mumbai,NE,Website,Books,Product79,3,1645,4935,Yes,5,1
1787,2024-11-12,1731,Delhi,NE,Other,Books,Product40,5,857,4285,No,1,5
1788,2024-12-23,2109,Bengaluru,South,Social,Home,Product26,4,829,3316,Yes,7,5
1789,2024-08-28,1742,Hyderabad,East,Mobile App,Fashion,Product12,1,2351,2351,No,1,4
1790,2024-08-02,2915,Hyderabad,North,Website,Fashion,Product99,5,3850,19250,No,6,4
1791,2024-11-11,1670,Kolkata,South,Mobile App,Electronics,Product14,4,4108,16432,No,5,1
1792,2024-07-12,2781,Delhi,South,Social,Beauty,Product4,5,2349,11745,No,6,3
1793,2024-11-20,2958,Hyderabad,South,Mobile App,Sports,Product30,1,3769,3769,No,3,3
1794,2024-05-17,2578,Delhi,South,Mobile App,Sports,Product56,3,4637,13911,No,4,2
1795,2024-01-21,2066,Hyderabad,South,Social,Sports,Product81,3,4275,12825,No,7,4
